Source,Target,Weight
1405,3394,1
1405,3676,1
1405,3914,2
1405,3915,2
1405,3916,2
1405,3917,2
1405,3918,2
1405,3919,2
1405,3920,2
1405,3921,2
1405,3922,2
1405,3923,2
1405,3924,2
1405,3928,1
1405,3929,1
1405,3953,1
1405,4500,7
1405,4501,7
1405,4558,1
1405,4638,1
1405,4639,1
1405,4729,1
1405,4797,1
1405,4929,4
1405,4993,2
1405,5090,1
1405,5516,1
1405,5876,3
1405,5877,7
1405,5880,7
1405,6111,2
1405,6157,1
1405,6232,1
1405,6299,1
1405,6338,1
1405,6358,4
1405,6444,1
1405,6515,3
1405,6735,2
1405,6813,1
1405,7292,2
1405,7301,3
1405,7369,1
1405,7502,3
1405,7511,8
1405,7637,3
1405,7765,1
1405,7932,7
1405,7934,7
1405,8435,2
1405,8495,1
1405,8496,7
1405,8774,1
1405,8784,1
1405,8866,2
1405,9115,3
1405,9155,1
1405,9157,8
1405,9388,1
1405,9580,1
1405,9581,1
1405,9666,7
1405,9667,10
1405,9676,7
1405,9735,1
1405,9850,3
1405,9851,3
1405,9852,3
1405,10027,1
1405,10042,4
1405,10043,4
1405,10044,4
1405,10045,4
1405,10046,4
1405,10047,4
1405,10472,1
1405,10608,1
1405,10615,2
1405,10626,137
1405,10632,4
1405,10694,1
1405,10741,1
1405,10761,1
1405,10763,1
1405,10859,1
1405,10863,4
1405,10917,1
1405,10935,1
1405,10988,1
1405,11035,4
1405,11036,4
1405,11037,4
1405,11155,1
1405,11182,3
1405,11414,4
1405,12014,1
1405,12090,11
1405,12159,5
1405,12336,2
1405,12446,4
1405,13169,2
1405,16401,2
1405,16461,1
1405,16840,7
1405,17430,1
1405,18722,1
1405,18736,1
1405,19277,7
1405,19293,1
1405,19294,1
1405,19717,1
1405,19863,1
1405,23336,1
1405,23338,1
1405,23964,7
1405,24140,7
1405,24141,1
1433,1437,1
1433,1467,2
1433,1503,4
1433,1504,1
1433,1505,2
1433,1548,5
1433,1575,2
1433,1576,3
1433,1583,3
1433,1584,3
1433,1590,1
1433,1644,2
1433,1646,4
1433,1664,3
1433,1722,7
1433,1729,1
1433,1760,2
1433,1761,2
1433,1770,1
1433,1798,2
1433,1849,2
1433,1881,1
1433,1885,6
1433,1946,2
1433,1998,3
1433,2042,1
1433,2052,2
1433,2072,2
1433,2074,2
1433,2075,1
1433,2098,1
1433,2112,2
1433,2117,3
1433,2119,1
1433,2152,1
1433,2249,1
1433,2251,1
1433,2262,3
1433,2339,2
1433,2410,3
1433,2413,2
1433,2494,2
1433,2652,7
1433,2668,1
1433,2735,1
1433,2821,2
1433,2976,3
1433,3136,3
1433,3149,2
1433,3155,1
1433,3161,2
1433,3193,2
1433,3266,1
1433,3274,2
1433,3304,1
1433,3349,2
1433,3394,4
1433,3491,4
1433,3533,2
1433,3676,1
1433,3815,2
1433,3914,8
1433,3915,8
1433,3916,8
1433,3917,8
1433,3918,8
1433,3919,4
1433,3920,4
1433,3921,4
1433,3922,4
1433,3923,4
1433,3924,4
1433,3928,6
1433,3929,6
1433,3938,1
1433,4500,2
1433,4501,2
1433,4556,2
1433,4558,5
1433,4698,1
1433,4929,7
1433,4993,1
1433,5516,1
1433,5822,2
1433,5877,2
1433,5880,2
1433,6111,1
1433,6121,3
1433,6122,3
1433,6157,8
1433,6338,4
1433,6358,3
1433,6444,2
1433,6522,3
1433,6813,1
1433,7016,1
1433,7292,3
1433,7301,3
1433,7369,3
1433,7511,18
1433,7765,2
1433,7932,2
1433,7934,2
1433,8435,2
1433,8495,8
1433,8496,2
1433,8508,2
1433,8743,3
1433,8774,8
1433,8784,7
1433,8823,1
1433,8866,1
1433,9155,1
1433,9157,17
1433,9366,1
1433,9372,1
1433,9379,2
1433,9388,1
1433,9580,8
1433,9581,8
1433,9615,2
1433,9616,2
1433,9617,2
1433,9666,2
1433,9667,1
1433,9676,2
1433,9736,1
1433,9737,1
1433,9738,1
1433,9787,2
1433,9937,2
1433,9977,1
1433,9978,1
1433,9979,1
1433,9980,1
1433,9981,1
1433,9982,3
1433,9983,3
1433,10027,2
1433,10472,7
1433,10608,1
1433,10615,4
1433,10632,3
1433,10694,3
1433,10741,1
1433,10761,1
1433,10763,1
1433,10859,3
1433,10863,3
1433,10917,3
1433,10935,3
1433,10988,7
1433,11035,3
1433,11036,3
1433,11037,3
1433,11414,3
1433,12014,1
1433,12159,9
1433,12164,3
1433,12281,4
1433,12340,2
1433,12409,1
1433,12446,7
1433,13169,2
1433,15845,1
1433,15846,1
1433,16401,1
1433,16451,4
1433,16461,5
1433,16493,3
1433,16840,8
1433,16975,4
1433,17430,3
1433,18736,2
1433,19277,2
1433,19717,7
1433,19863,1
1433,20321,1
1433,23336,7
1433,23338,7
1433,23964,2
1433,24140,2
1433,24141,2
1437,1504,1
1437,1505,1
1437,1575,1
1437,1590,2
1437,1643,4
1437,1645,1
1437,1646,6
1437,1670,2
1437,1722,2
1437,1761,1
1437,1849,1
1437,1881,2
1437,2112,2
1437,2117,2
1437,2249,2
1437,2251,2
1437,2339,2
1437,2360,1
1437,2410,1
1437,2413,1
1437,2494,1
1437,2637,2
1437,2652,1
1437,2735,2
1437,3137,1
1437,3152,1
1437,3203,1
1437,3304,2
1437,3349,4
1437,3394,1
1437,3491,1
1437,3676,1
1437,3815,1
1437,3938,1
1437,4670,1
1437,4698,3
1437,4797,4
1437,4929,1
1437,4930,2
1437,4993,2
1437,5090,1
1437,5516,1
1437,5822,2
1437,5876,2
1437,6111,3
1437,6121,1
1437,6122,1
1437,6358,1
1437,6515,2
1437,6522,1
1437,6735,1
1437,7016,1
1437,7292,2
1437,7369,2
1437,7511,4
1437,7637,2
1437,8435,2
1437,8823,2
1437,8866,2
1437,9155,1
1437,9157,1
1437,9366,3
1437,9372,3
1437,9379,1
1437,9850,2
1437,9851,2
1437,9852,2
1437,9977,3
1437,9978,3
1437,9979,3
1437,9980,3
1437,9981,3
1437,9982,1
1437,9983,1
1437,10472,4
1437,10608,2
1437,10615,2
1437,10632,2
1437,10741,1
1437,10761,1
1437,10763,1
1437,10863,2
1437,10988,4
1437,11035,1
1437,11036,1
1437,11037,1
1437,11414,1
1437,12159,2
1437,12336,1
1437,12409,1
1437,12446,2
1437,16401,2
1437,16451,1
1437,16840,4
1437,17430,1
1437,19270,1
1437,19717,4
1437,19863,2
1437,19872,1
1437,20321,1
1437,23336,4
1437,23338,4
1437,24141,1
1467,1503,4
1467,1504,5
1467,1505,3
1467,1548,10
1467,1576,2
1467,1590,3
1467,1601,1
1467,1643,5
1467,1644,3
1467,1645,1
1467,1646,18
1467,1664,2
1467,1670,4
1467,1722,7
1467,1729,6
1467,1760,10
1467,1761,5
1467,1770,11
1467,1795,7
1467,1798,3
1467,1805,4
1467,1849,2
1467,1851,6
1467,1881,3
1467,1885,7
1467,1946,1
1467,1998,13
1467,2042,6
1467,2052,5
1467,2072,4
1467,2074,4
1467,2112,6
1467,2117,6
1467,2119,5
1467,2152,8
1467,2249,4
1467,2251,4
1467,2262,2
1467,2339,6
1467,2360,6
1467,2410,12
1467,2413,3
1467,2494,14
1467,2637,14
1467,2642,1
1467,2652,10
1467,2668,6
1467,2670,15
1467,2735,3
1467,2821,10
1467,2976,2
1467,3136,5
1467,3137,6
1467,3149,10
1467,3152,2
1467,3155,13
1467,3161,2
1467,3193,5
1467,3203,2
1467,3274,99
1467,3304,3
1467,3349,7
1467,3394,2
1467,3491,4
1467,3533,1
1467,3676,2
1467,3914,5
1467,3915,5
1467,3916,5
1467,3917,5
1467,3918,5
1467,3928,3
1467,3929,3
1467,3938,4
1467,4500,99
1467,4501,99
1467,4558,10
1467,4638,11
1467,4639,11
1467,4670,1
1467,4698,5
1467,4797,5
1467,4929,9
1467,4930,4
1467,4993,3
1467,5090,3
1467,5516,2
1467,5822,6
1467,5876,14
1467,5877,99
1467,5880,99
1467,6111,9
1467,6121,2
1467,6122,2
1467,6157,12
1467,6338,3
1467,6358,10
1467,6444,10
1467,6515,14
1467,6522,2
1467,6735,2
1467,6813,6
1467,7016,4
1467,7292,2
1467,7301,4
1467,7369,6
1467,7502,10
1467,7511,11
1467,7637,14
1467,7765,1
1467,7932,99
1467,7934,99
1467,8435,1
1467,8495,12
1467,8496,99
1467,8508,1
1467,8743,4
1467,8774,12
1467,8784,5
1467,8823,3
1467,8866,3
1467,9115,21
1467,9155,2
1467,9157,13
1467,9366,5
1467,9372,5
1467,9379,3
1467,9388,6
1467,9580,12
1467,9581,12
1467,9615,1
1467,9616,1
1467,9617,1
1467,9666,99
1467,9667,13
1467,9676,99
1467,9736,11
1467,9737,11
1467,9738,11
1467,9743,6
1467,9787,4
1467,9850,14
1467,9851,14
1467,9852,14
1467,9937,4
1467,9977,5
1467,9978,5
1467,9979,5
1467,9980,5
1467,9981,5
1467,9982,2
1467,9983,2
1467,10027,4
1467,10472,9
1467,10608,4
1467,10615,8
1467,10626,7
1467,10632,3
1467,10694,2
1467,10741,2
1467,10761,4
1467,10763,4
1467,10859,2
1467,10863,3
1467,10917,3
1467,10988,9
1467,11035,10
1467,11036,10
1467,11037,10
1467,11182,10
1467,11414,10
1467,12014,1
1467,12090,2
1467,12159,3
1467,12164,2
1467,12281,4
1467,12336,2
1467,12340,4
1467,12409,5
1467,12446,7
1467,13169,1
1467,15845,2
1467,15846,2
1467,16401,3
1467,16451,2
1467,16461,10
1467,16840,9
1467,16975,4
1467,17430,5
1467,18736,1
1467,19270,2
1467,19277,99
1467,19717,9
1467,19863,4
1467,19872,2
1467,20321,4
1467,23336,9
1467,23338,9
1467,23964,99
1467,24140,99
1467,24141,1
1503,1504,10
1503,1548,17
1503,1575,1
1503,1576,3
1503,1583,3
1503,1584,3
1503,1590,2
1503,1601,1
1503,1604,2
1503,1643,12
1503,1644,4
1503,1645,2
1503,1646,25
1503,1664,9
1503,1670,3
1503,1722,13
1503,1729,4
1503,1760,6
1503,1761,10
1503,1770,3
1503,1798,2
1503,1849,3
1503,1851,3
1503,1881,2
1503,1885,15
1503,1946,1
1503,1998,10
1503,2042,1
1503,2052,2
1503,2072,2
1503,2074,2
1503,2075,5
1503,2098,2
1503,2112,7
1503,2117,7
1503,2119,3
1503,2152,11
1503,2249,7
1503,2251,7
1503,2262,2
1503,2339,7
1503,2360,10
1503,2410,14
1503,2413,3
1503,2494,9
1503,2637,5
1503,2642,3
1503,2652,16
1503,2668,1
1503,2670,3
1503,2735,6
1503,2821,6
1503,2976,1
1503,3136,1
1503,3137,10
1503,3149,6
1503,3152,4
1503,3155,2
1503,3161,7
1503,3193,2
1503,3203,3
1503,3266,3
1503,3274,4
1503,3304,6
1503,3349,12
1503,3394,4
1503,3491,1
1503,3533,4
1503,3676,8
1503,3815,4
1503,3914,11
1503,3915,11
1503,3916,11
1503,3917,11
1503,3918,11
1503,3919,2
1503,3920,2
1503,3921,2
1503,3922,2
1503,3923,2
1503,3924,2
1503,3928,6
1503,3929,6
1503,3938,9
1503,4122,1
1503,4500,4
1503,4501,4
1503,4556,3
1503,4558,17
1503,4638,2
1503,4639,2
1503,4670,2
1503,4698,4
1503,4797,12
1503,4929,18
1503,4930,3
1503,4993,5
1503,5067,1
1503,5090,5
1503,5516,8
1503,5822,4
1503,5876,5
1503,5877,4
1503,5880,4
1503,6111,11
1503,6121,4
1503,6122,4
1503,6157,16
1503,6338,4
1503,6358,4
1503,6444,6
1503,6515,5
1503,6522,4
1503,6735,3
1503,6813,4
1503,7016,9
1503,7292,5
1503,7301,4
1503,7369,7
1503,7502,3
1503,7511,27
1503,7637,5
1503,7765,5
1503,7932,4
1503,7934,4
1503,8435,3
1503,8495,16
1503,8496,4
1503,8508,4
1503,8743,3
1503,8774,16
1503,8784,5
1503,8823,6
1503,8866,5
1503,9155,8
1503,9157,18
1503,9366,4
1503,9372,4
1503,9388,1
1503,9580,16
1503,9581,16
1503,9615,4
1503,9616,4
1503,9617,4
1503,9666,4
1503,9667,2
1503,9676,4
1503,9736,3
1503,9737,3
1503,9738,3
1503,9743,3
1503,9787,2
1503,9850,5
1503,9851,5
1503,9852,5
1503,9937,6
1503,9977,4
1503,9978,4
1503,9979,4
1503,9980,4
1503,9981,4
1503,9982,4
1503,9983,4
1503,10027,8
1503,10472,28
1503,10608,7
1503,10615,9
1503,10632,4
1503,10694,4
1503,10741,8
1503,10761,9
1503,10763,9
1503,10859,2
1503,10863,4
1503,10917,1
1503,10935,3
1503,10988,28
1503,11035,4
1503,11036,4
1503,11037,4
1503,11182,3
1503,11414,4
1503,12014,2
1503,12159,11
1503,12164,9
1503,12281,86
1503,12336,3
1503,12340,7
1503,12409,5
1503,12446,13
1503,13169,2
1503,15845,4
1503,15846,4
1503,16401,2
1503,16451,5
1503,16461,17
1503,16493,3
1503,16840,13
1503,16975,86
1503,17430,8
1503,18736,5
1503,19270,3
1503,19277,4
1503,19717,28
1503,19863,7
1503,19872,3
1503,20321,9
1503,23336,28
1503,23338,28
1503,23964,4
1503,24140,4
1503,24141,7
1504,1505,2
1504,1548,15
1504,1576,2
1504,1643,5
1504,1644,5
1504,1645,1
1504,1646,18
1504,1664,4
1504,1670,5
1504,1722,9
1504,1760,3
1504,1761,4
1504,1795,1
1504,1798,1
1504,1849,2
1504,1885,6
1504,1998,10
1504,2072,2
1504,2074,2
1504,2098,2
1504,2112,4
1504,2117,3
1504,2119,2
1504,2152,4
1504,2249,5
1504,2251,5
1504,2339,4
1504,2360,8
1504,2410,11
1504,2413,2
1504,2494,3
1504,2637,7
1504,2642,1
1504,2652,17
1504,2670,1
1504,2735,5
1504,2821,3
1504,2976,1
1504,3137,8
1504,3149,3
1504,3152,2
1504,3155,2
1504,3161,3
1504,3203,1
1504,3274,5
1504,3304,5
1504,3349,7
1504,3394,2
1504,3491,2
1504,3533,1
1504,3676,7
1504,3815,1
1504,3914,5
1504,3915,5
1504,3916,5
1504,3917,5
1504,3918,5
1504,3919,1
1504,3920,1
1504,3921,1
1504,3922,1
1504,3923,1
1504,3924,1
1504,3928,5
1504,3929,5
1504,3938,4
1504,4500,5
1504,4501,5
1504,4556,2
1504,4558,15
1504,4638,1
1504,4639,1
1504,4670,1
1504,4698,4
1504,4797,5
1504,4929,6
1504,4930,5
1504,4993,3
1504,5090,3
1504,5516,7
1504,5822,4
1504,5876,7
1504,5877,5
1504,5880,5
1504,6111,6
1504,6121,2
1504,6122,2
1504,6157,4
1504,6338,2
1504,6358,4
1504,6444,3
1504,6515,7
1504,6522,2
1504,7016,4
1504,7292,4
1504,7301,2
1504,7369,3
1504,7502,2
1504,7511,11
1504,7637,7
1504,7765,6
1504,7932,5
1504,7934,5
1504,8435,1
1504,8495,4
1504,8496,5
1504,8508,1
1504,8743,1
1504,8774,4
1504,8784,2
1504,8823,5
1504,8866,3
1504,9115,2
1504,9155,7
1504,9157,11
1504,9366,4
1504,9372,4
1504,9379,2
1504,9580,4
1504,9581,4
1504,9615,1
1504,9616,1
1504,9617,1
1504,9666,5
1504,9667,2
1504,9676,5
1504,9787,2
1504,9850,7
1504,9851,7
1504,9852,7
1504,9937,4
1504,9977,4
1504,9978,4
1504,9979,4
1504,9980,4
1504,9981,4
1504,9982,2
1504,9983,2
1504,10027,6
1504,10472,14
1504,10608,5
1504,10615,9
1504,10626,1
1504,10632,2
1504,10694,4
1504,10741,7
1504,10761,6
1504,10763,6
1504,10863,2
1504,10917,1
1504,10935,2
1504,10988,14
1504,11035,4
1504,11036,4
1504,11037,4
1504,11182,2
1504,11414,4
1504,12014,1
1504,12159,5
1504,12164,4
1504,12281,10
1504,12340,5
1504,12409,5
1504,12446,9
1504,13169,1
1504,15845,2
1504,15846,2
1504,16451,6
1504,16461,15
1504,16840,12
1504,16975,10
1504,17430,5
1504,18736,6
1504,19270,1
1504,19277,5
1504,19717,14
1504,19863,5
1504,19872,1
1504,20321,4
1504,23336,14
1504,23338,14
1504,23964,5
1504,24140,5
1504,24141,2
1505,1548,2
1505,1575,4
1505,1576,1
1505,1583,1
1505,1584,1
1505,1590,3
1505,1604,1
1505,1643,1
1505,1644,1
1505,1646,5
1505,1664,1
1505,1670,1
1505,1722,9
1505,1760,1
1505,1761,6
1505,1798,3
1505,1849,3
1505,1881,3
1505,1885,1
1505,1946,2
1505,1998,2
1505,2052,1
1505,2072,1
1505,2074,1
1505,2075,1
1505,2112,1
1505,2117,6
1505,2119,1
1505,2152,2
1505,2339,1
1505,2410,2
1505,2413,1
1505,2494,1
1505,2637,1
1505,2652,3
1505,2670,2
1505,2735,4
1505,2821,1
1505,2976,2
1505,3149,1
1505,3155,2
1505,3161,4
1505,3193,1
1505,3203,1
1505,3266,1
1505,3274,3
1505,3304,4
1505,3349,2
1505,3394,4
1505,3491,5
1505,3533,3
1505,3815,3
1505,3914,3
1505,3915,3
1505,3916,3
1505,3917,3
1505,3918,3
1505,3919,1
1505,3920,1
1505,3921,1
1505,3922,1
1505,3923,1
1505,3924,1
1505,3928,8
1505,3929,8
1505,4122,1
1505,4500,3
1505,4501,3
1505,4558,2
1505,4638,1
1505,4639,1
1505,4698,1
1505,4729,1
1505,4797,1
1505,4929,10
1505,4930,1
1505,4993,5
1505,5067,1
1505,5822,1
1505,5876,1
1505,5877,3
1505,5880,3
1505,6111,4
1505,6121,1
1505,6122,1
1505,6157,1
1505,6338,4
1505,6358,7
1505,6444,1
1505,6515,1
1505,6522,1
1505,6735,4
1505,7292,9
1505,7301,3
1505,7369,6
1505,7511,16
1505,7637,1
1505,7765,1
1505,7932,3
1505,7934,3
1505,8435,1
1505,8495,1
1505,8496,3
1505,8508,3
1505,8743,2
1505,8774,1
1505,8784,4
1505,8823,4
1505,8866,5
1505,9115,2
1505,9157,13
1505,9366,1
1505,9372,1
1505,9379,37
1505,9580,1
1505,9581,1
1505,9615,3
1505,9616,3
1505,9617,3
1505,9666,3
1505,9667,2
1505,9676,3
1505,9787,1
1505,9850,1
1505,9851,1
1505,9852,1
1505,9937,1
1505,9977,1
1505,9978,1
1505,9979,1
1505,9980,1
1505,9981,1
1505,9982,1
1505,9983,1
1505,10027,1
1505,10472,4
1505,10615,4
1505,10632,8
1505,10694,1
1505,10761,1
1505,10763,1
1505,10863,8
1505,10917,5
1505,10935,1
1505,10988,4
1505,11035,7
1505,11036,7
1505,11037,7
1505,11414,7
1505,12014,2
1505,12159,7
1505,12164,1
1505,12336,4
1505,12340,2
1505,12409,1
1505,12446,9
1505,16401,3
1505,16451,1
1505,16461,2
1505,16493,1
1505,16840,9
1505,17430,2
1505,18736,1
1505,19270,1
1505,19277,3
1505,19293,1
1505,19294,1
1505,19717,4
1505,19872,1
1505,23336,4
1505,23338,4
1505,23964,3
1505,24140,3
1505,24141,3
1548,1576,2
1548,1590,3
1548,1601,1
1548,1604,1
1548,1643,8
1548,1644,4
1548,1645,2
1548,1646,28
1548,1664,8
1548,1670,5
1548,1722,14
1548,1729,3
1548,1754,1
1548,1760,9
1548,1761,11
1548,1770,4
1548,1795,1
1548,1798,3
1548,1849,5
1548,1851,4
1548,1881,3
1548,1885,18
1548,1998,24
1548,2052,5
1548,2072,5
1548,2074,5
1548,2075,2
1548,2098,2
1548,2112,11
1548,2117,5
1548,2119,3
1548,2152,7
1548,2249,10
1548,2251,10
1548,2262,3
1548,2339,11
1548,2360,16
1548,2410,21
1548,2413,4
1548,2494,7
1548,2637,8
1548,2642,4
1548,2652,26
1548,2670,6
1548,2735,7
1548,2821,9
1548,2976,5
1548,3137,16
1548,3149,9
1548,3152,3
1548,3155,2
1548,3161,2
1548,3193,5
1548,3203,2
1548,3266,2
1548,3274,10
1548,3304,7
1548,3349,19
1548,3394,5
1548,3491,3
1548,3533,4
1548,3676,6
1548,3815,6
1548,3914,12
1548,3915,12
1548,3916,12
1548,3917,12
1548,3918,12
1548,3919,1
1548,3920,1
1548,3921,1
1548,3922,1
1548,3923,1
1548,3924,1
1548,3928,10
1548,3929,10
1548,3938,6
1548,3953,1
1548,4500,10
1548,4501,10
1548,4556,5
1548,4558,98
1548,4638,2
1548,4639,2
1548,4670,2
1548,4698,7
1548,4797,8
1548,4929,13
1548,4930,5
1548,4993,4
1548,5090,3
1548,5516,6
1548,5822,5
1548,5876,8
1548,5877,10
1548,5880,10
1548,6111,11
1548,6121,5
1548,6122,5
1548,6157,10
1548,6232,1
1548,6299,1
1548,6338,5
1548,6358,6
1548,6444,9
1548,6515,8
1548,6522,5
1548,6735,3
1548,6813,3
1548,7016,6
1548,7292,9
1548,7301,3
1548,7369,5
1548,7502,2
1548,7511,17
1548,7637,8
1548,7765,5
1548,7932,10
1548,7934,10
1548,8435,3
1548,8495,10
1548,8496,10
1548,8508,4
1548,8743,4
1548,8774,10
1548,8784,8
1548,8823,7
1548,8866,4
1548,9115,3
1548,9155,6
1548,9157,23
1548,9366,7
1548,9372,7
1548,9379,2
1548,9580,10
1548,9581,10
1548,9615,4
1548,9616,4
1548,9617,4
1548,9666,10
1548,9667,2
1548,9676,10
1548,9735,1
1548,9736,4
1548,9737,4
1548,9738,4
1548,9743,4
1548,9787,5
1548,9850,8
1548,9851,8
1548,9852,8
1548,9937,4
1548,9977,7
1548,9978,7
1548,9979,7
1548,9980,7
1548,9981,7
1548,9982,5
1548,9983,5
1548,10027,11
1548,10472,19
1548,10608,10
1548,10615,13
1548,10626,1
1548,10632,5
1548,10694,7
1548,10741,6
1548,10761,10
1548,10763,10
1548,10859,3
1548,10863,5
1548,10917,2
1548,10935,5
1548,10988,19
1548,11035,6
1548,11036,6
1548,11037,6
1548,11155,1
1548,11182,2
1548,11414,6
1548,12014,11
1548,12159,6
1548,12164,8
1548,12281,17
1548,12336,3
1548,12340,15
1548,12409,9
1548,12446,14
1548,13169,1
1548,15845,3
1548,15846,3
1548,16401,3
1548,16451,10
1548,16461,98
1548,16840,17
1548,16975,17
1548,17430,11
1548,18736,5
1548,19270,2
1548,19277,10
1548,19717,19
1548,19863,10
1548,19872,2
1548,20321,6
1548,23336,19
1548,23338,19
1548,23964,10
1548,24140,10
1548,24141,4
1575,1583,2
1575,1584,2
1575,1590,7
1575,1601,2
1575,1604,1
1575,1646,4
1575,1722,4
1575,1754,1
1575,1761,3
1575,1795,1
1575,1798,4
1575,1849,2
1575,1881,7
1575,1885,2
1575,1946,1
1575,1998,1
1575,2075,1
1575,2117,5
1575,2152,2
1575,2262,1
1575,2360,1
1575,2410,1
1575,2494,1
1575,2735,1
1575,3137,1
1575,3161,3
1575,3203,1
1575,3266,2
1575,3304,1
1575,3349,3
1575,3394,3
1575,3491,1
1575,3533,3
1575,3815,1
1575,3914,6
1575,3915,6
1575,3916,6
1575,3917,6
1575,3918,6
1575,3928,3
1575,3929,3
1575,3938,1
1575,3953,1
1575,4122,2
1575,4638,1
1575,4639,1
1575,4929,8
1575,4993,5
1575,5067,1
1575,5090,1
1575,6111,2
1575,6121,1
1575,6122,1
1575,6157,1
1575,6232,1
1575,6299,1
1575,6338,3
1575,6358,6
1575,6522,1
1575,6735,4
1575,7016,1
1575,7292,6
1575,7301,4
1575,7369,5
1575,7511,17
1575,7765,2
1575,8435,3
1575,8495,1
1575,8508,3
1575,8774,1
1575,8784,1
1575,8823,1
1575,8866,5
1575,9157,13
1575,9379,4
1575,9580,1
1575,9581,1
1575,9615,3
1575,9616,3
1575,9617,3
1575,9735,1
1575,9937,2
1575,9982,1
1575,9983,1
1575,10472,1
1575,10626,1
1575,10632,4
1575,10859,1
1575,10863,4
1575,10917,2
1575,10935,2
1575,10988,1
1575,11035,6
1575,11036,6
1575,11037,6
1575,11155,1
1575,11414,6
1575,12159,2
1575,12281,1
1575,12336,4
1575,12340,1
1575,12409,3
1575,12446,4
1575,16401,7
1575,16451,1
1575,16493,2
1575,16840,8
1575,16975,1
1575,17430,2
1575,18736,2
1575,19270,1
1575,19717,1
1575,19872,1
1575,20321,1
1575,23336,1
1575,23338,1
1575,24141,4
1576,1583,2
1576,1584,2
1576,1590,1
1576,1604,1
1576,1643,1
1576,1644,2
1576,1646,4
1576,1664,2
1576,1670,2
1576,1722,5
1576,1729,1
1576,1760,3
1576,1761,4
1576,1770,1
1576,1849,3
1576,1851,2
1576,1881,1
1576,1885,3
1576,1946,1
1576,1998,3
1576,2042,1
1576,2072,3
1576,2074,3
1576,2075,1
1576,2112,2
1576,2117,3
1576,2119,1
1576,2152,1
1576,2249,1
1576,2251,1
1576,2262,3
1576,2339,2
1576,2360,1
1576,2410,3
1576,2494,3
1576,2637,1
1576,2652,4
1576,2668,1
1576,2735,3
1576,2821,3
1576,2976,1
1576,3137,1
1576,3149,3
1576,3152,1
1576,3161,4
1576,3266,1
1576,3274,2
1576,3304,3
1576,3349,2
1576,3491,3
1576,3676,2
1576,3815,2
1576,3914,3
1576,3915,3
1576,3916,3
1576,3917,3
1576,3918,3
1576,3919,2
1576,3920,2
1576,3921,2
1576,3922,2
1576,3923,2
1576,3924,2
1576,3928,3
1576,3929,3
1576,3938,1
1576,4500,2
1576,4501,2
1576,4558,2
1576,4698,1
1576,4729,1
1576,4797,1
1576,4929,4
1576,4930,2
1576,4993,3
1576,5516,2
1576,5822,2
1576,5876,1
1576,5877,2
1576,5880,2
1576,6111,2
1576,6121,2
1576,6122,2
1576,6157,3
1576,6338,2
1576,6358,3
1576,6444,3
1576,6515,1
1576,6522,2
1576,6813,1
1576,7016,1
1576,7292,1
1576,7301,4
1576,7369,3
1576,7511,8
1576,7637,1
1576,7932,2
1576,7934,2
1576,8435,1
1576,8495,3
1576,8496,2
1576,8743,2
1576,8774,3
1576,8784,4
1576,8823,3
1576,8866,3
1576,9155,2
1576,9157,10
1576,9366,1
1576,9372,1
1576,9379,1
1576,9388,1
1576,9580,3
1576,9581,3
1576,9666,2
